uniform, random
565.7365306383232,813.1212293775338
704.8748697365129,1545.66835060108
1101.4892579554044,1294.4814968838295
706.80897474633,788.8767876947501
463.77638770402984,371.98559290645653
566.7429291731521,904.7246422276488
628.5844746086561,673.5409785235393
1034.9145677129934,984.1380182673436
470.5286666155019,397.0685011299903
479.91912045098036,772.934457074451
752.5761259565545,650.4673949868276
665.720789830427,655.2615255563429
912.1275102547247,838.6043174804821
1500.2916172714822,526.44231535761
574.9992003356824,1079.8298554624655
935.6789224390435,411.85198021298964
637.1200554881975,773.7275726241952
1243.856071884954,503.58546309338146
495.2905839687185,413.87807947889985
604.1230868120277,561.7000821160707
1083.2689771248288,683.262433030576
652.7938435007414,838.1824193681147
574.6686052192528,397.74074010744965
566.5805776222501,431.4406387478045
813.4557823955162,702.132494535062
818.9554637050107,1902.4960838391876
918.3884470980648,858.2816591759259
431.34304100732055,647.0259344666981
1254.4305451633452,1233.2126032786118
750.714643221638,664.233916792917
417.34224755137126,479.62392490904955
1472.721402835968,1070.6620380350603
1631.0104211561586,1067.748514866325
1588.1111239397026,1640.243388725706
979.5038317500731,472.68975790629565
838.128754665072,580.085364680206
654.2013561662527,998.2965950338964
1285.711650148424,765.3887330215224
413.2049401986894,646.7351487852362
609.9295249808172,742.2882651934328
586.9681381240689,614.4313145761787
953.218487209089,566.927897390712
814.3393994333012,1030.2225003848332
1065.476132386888,705.3699071618419
629.1281136052221,584.0296374700531
494.49011028939634,782.3411652696433
762.098626406867,766.5196912069201
524.7859353988712,730.1044315430396
1145.1069021463027,1249.9799187658703
585.5817744939551,1452.7289732952743
1237.871959659971,834.9971753849745
754.5564624626659,1194.5345383786728
1558.3002663856373,468.6491307268751
716.043199408181,638.5138432447177
506.77261433371297,737.5344105530023
890.3080381100111,847.021170678136
1522.6631923382458,755.2404836998622
836.3664759514916,695.136848445713
372.6945917006518,498.9907250831927
791.1174717373658,699.6094872856523
1343.2463294314002,1023.6524897454345
1321.0251601315626,471.7475192125518
1483.2749839848461,869.0375995301513
428.2197172222692,940.5032301279492
664.3178212532449,365.3423392803756
877.498871430335,1025.9642454898692
947.26157733122,907.0800970895041
509.8287856420131,586.4092207136044
560.0140156258929,501.69622199251404
1300.0954413384175,1394.0559780295928
1141.7020457414164,672.4239066433126
834.224927701005,772.8419813994916
1332.9392521013258,1927.461268368225
783.2301459253064,1175.575623731549
717.1799469998363,800.7081856074681
594.5049968467482,1340.6726546507305
698.2228164902878,746.7970774926001
917.6515524179279,2504.3146004198534
1308.5345054841755,284.9908968235331
507.59979428284777,921.4478512225953
1244.210675989778,805.6771955778526
386.99980415822614,600.3347968494809
582.1839733556504,518.2644756337576
699.177976586225,1494.661276144025
1243.4004659480452,1105.2045769442911
671.633679561412,650.8483923255915
1570.4501674164608,837.6669934755025
515.4867419320967,385.78008750771755
598.2613198775535,1019.3949173603297
627.7326782387324,581.145001113379
1333.5831695488214,1325.9244425812537
794.6345265488607,2273.004262115393
1053.2098703940935,1004.1111179341717
662.5706462020245,1556.530211556569
380.5142323676144,1114.002158137611
956.5311563361013,1038.6266653288255
1280.351110139672,1229.7265912923433
981.4777912975959,778.862886636886
777.2524364313069,1033.3269082646661
714.13963564135,429.9975987499601
